PnL_fwd_pts_05_mediana,net_credit_diff,BQI_ABS,k1,k2,k3,price_mid_short1,price_mid_long2,price_mid_short3,iv_k1,iv_k2,iv_k3,FF_ATM,FF_BAT,delta_total,theta_total,net_credit,net_credit_mediana,net_credit_mediana_n,SPX,Asym,BQI_V2_ABS,BQR_1000,Death valley,EarL,EarR,EarScore,PnLDV,RATIO_BATMAN,RATIO_UEL_EARS,UEL_inf_USD,__base_idx,delta_k1,delta_k2,delta_k3,pnl8000_long2,pnl8000_short1,pnl8000_short3,pnl8000_total,price_ask_long2,price_ask_short1,price_ask_short3,price_bid_long2,price_bid_short1,price_bid_short3,price_last_long2,price_last_short1,price_last_short3,r,theta_k1,theta_k2,theta_k3,Close,SPX_SMA7,SPX_minus_SMA7,SPX_SMA20,SPX_minus_SMA20,SPX_SMA50,SPX_minus_SMA50,SPX_SMA100,SPX_minus_SMA100,SPX_SMA200,SPX_minus_SMA200,SPX_EMA12,SPX_EMA26,SPX_EMA50,SPX_EMA200,SPX_MACD_Line,SPX_MACD_Signal,SPX_MACD_Histogram,SPX_RSI14,SPX_Stoch_K,SPX_Stoch_D,SPX_Williams_R,SPX_BB_Middle,SPX_BB_Upper,SPX_BB_Lower,SPX_BB_Width,SPX_BB_Pct,SPX_DailyChange,SPX_ATR14,SPX_ROC7,SPX_ROC20,SPX_HV20,SPX_HV50,SPX_ZScore20,SPX_ZScore50,SPX_Golden_Cross,SPX_Death_Cross,SPX_SMA50_200_Diff,VIX_Close,DTE1,DTE2,net_credit_diff_rank,net_credit_diff_zscore_robust,SPX_Stoch_K_rank,SPX_Stoch_K_zscore_robust,SPX_Williams_R_rank,SPX_Williams_R_zscore_robust,SPX_BB_Pct_rank,SPX_BB_Pct_zscore_robust,SPX_ZScore20_rank,SPX_ZScore20_zscore_robust,net_credit_diff_mult_SPX_Stoch_K,net_credit_diff_mult_SPX_BB_Pct
-6.85,-5.45,1.7654551,3940,4260,4575,226.45,114.7,5.85,0.200603,0.166397,0.143694,0.080852,0.382743,0.083185,-0.095105,-2.9,-2.75,5,4023.86,61.719997,45.408573,1765,4209.06,61.09,122.81,86.61676,-27.46,218.9655,0.8312,7643.1,1035,0.6468,0.39038,0.050776,732913.1,-383355.0,-341915.0,7643.1,115.2,226.8,6.0,114.2,226.1,5.7,,,,0.0463,-1.143085,-0.716377,-0.194563,3997.35,4096.91,-99.55999999999996,4092.336,-94.98600000000032,3978.7798,18.57019999999966,3904.2066,93.14339999999947,3941.5621,55.78789999999981,4086.160168137261,4058.1814728406566,4011.5365237471215,4008.823096838251,27.9786952966042,43.59288322284993,-15.614187926245728,42.46653483419527,0.0,15.762578088507356,-100.0,4092.336,4196.509984104416,3988.162015895585,208.3479682088309,0.0440992258451296,81.75,37.56571428571419,-2.061981962557982,-0.5589802528471488,16.646965515852536,17.606543079363636,-1.8236030966194776,0.1631621472354922,1,0,37.21770000000015,22.88,87.0,160.0,0.1637323943661972,-1.5704142011834321,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.0528169014084507,-4.333369631131507,0.0528169014084507,-4.333369631131486,-0.0,-0.2403407808559563
-6.95,5.79,1.0090927,4535,4810,5200,254.8,112.55,6.1,0.197585,0.160739,0.132817,0.114037,1.534119,0.095139,-0.252474,-35.8,-38.0,5,4680.54,102.799995,55.21609,1009,4804.56,57.65,160.45,96.17662,-59.33,18.5754,1.3858,15112.68,740,0.649912,0.397833,0.050616,615522.7,-321020.0,-279390.0,15112.68,115.3,258.0,6.3,109.8,251.6,5.9,,,,0.0004,-0.993146,-0.716494,-0.187369,4701.22,4596.461428571429,104.75857142857149,4647.6955,53.52450000000045,4559.3058,141.91420000000016,4501.4698,199.7502000000004,4317.18165,384.0383500000007,4631.164069097024,4621.495642561502,4580.863265022952,4304.127121071175,9.668426535522483,13.660686526691942,-3.992259991169457,50.9933774834437,98.26127819548876,76.6795460874409,-1.738721804511236,4647.6955,4769.691363859791,4525.699636140209,243.99172771958183,0.7193701421775898,14.460000000000036,45.08428571428593,0.9872703135807674,0.3406427818306782,17.12454378101992,13.389859242695138,0.8774805687103623,1.097771274004478,1,0,242.12415000000053,19.89,82.0,113.0,0.75,1.089940828402367,0.7526408450704225,0.917069572665842,0.7526408450704225,0.9170695726658423,0.49735915492957744,0.0,0.49735915492957744,0.0,568.9328007518799,4.165153123208245
-7.15,3.87,0.7757824,4550,4800,5200,243.4,104.9,6.1,0.194841,0.15894,0.132817,0.218648,,0.106107,-0.327446,-39.7,-41.3,5,4680.54,142.26999,55.930042,776,4796.92,49.04,191.31,96.85992,-75.06,16.3728,1.5801,18988.94,740,0.638121,0.397422,0.050616,619038.94,-320660.0,-279390.0,18988.94,105.5,246.5,6.3,104.3,240.3,5.9,,,,0.0004,-0.990825,-0.75282,-0.187369,4701.22,4596.461428571429,104.75857142857149,4647.6955,53.52450000000045,4559.3058,141.91420000000016,4501.4698,199.7502000000004,4317.18165,384.0383500000007,4631.164069097024,4621.495642561502,4580.863265022952,4304.127121071175,9.668426535522483,13.660686526691942,-3.992259991169457,50.9933774834437,98.26127819548876,76.6795460874409,-1.738721804511236,4647.6955,4769.691363859791,4525.699636140209,243.99172771958183,0.7193701421775898,14.460000000000036,45.08428571428593,0.9872703135807674,0.3406427818306782,17.12454378101992,13.389859242695138,0.8774805687103623,1.097771274004478,1,0,242.12415000000053,19.89,82.0,100.0,0.653169014084507,0.6355029585798817,0.7526408450704225,0.917069572665842,0.7526408450704225,0.9170695726658423,0.49735915492957744,0.0,0.49735915492957744,0.0,380.2711466165415,2.7839624502272726
-7.15,2.4,1.1167568,5780,6100,6500,253.75,114.95,6.65,0.150902,0.123844,0.112377,0.245875,1.031396,0.086641,-0.245934,-30.5,-31.25,5,5857.8,128.83,55.381374,1117,6060.21,61.52,190.35,108.21429,-51.81,23.6066,1.4243,17937.36,1452,0.647131,0.391996,0.05022,363897.38,-196625.0,-149335.0,17937.36,115.3,259.7,6.8,114.6,247.8,6.5,,,,0.0492,-1.392913,-0.933839,-0.228831,5853.97,5841.822857142856,12.14714285714399,5774.122,79.84799999999996,5652.891,201.07900000000063,5549.639,304.33100000000013,5312.54675,541.4232499999998,5810.536645118023,5749.863861968742,5671.535612088184,5312.037428700232,60.6727831492808,57.393946266609234,3.2788368826715697,67.65285037073053,93.65333333333332,94.1470768688532,-6.346666666666688,5774.122,5888.939811491239,5659.304188508761,229.6356229824778,0.8477160858709308,10.710000000000036,29.38214285714295,1.2790568923398504,2.3675457893393173,9.09405893072571,12.298135236348315,1.3908643434837191,1.591643672897668,1,0,340.3442499999992,18.38,88.0,130.0,0.5818661971830986,0.2875739644970414,0.6672535211267606,0.697288101265817,0.6672535211267606,0.6972881012658164,0.7517605633802817,0.8236256015590281,0.7517605633802817,0.8236256015590123,224.76799999999997,2.034518606090234
-7.25,-6.43,1.1440163,4630,4900,5250,237.15,111.45,6.45,0.181385,0.151998,0.126079,0.034573,0.489758,0.083909,-0.189025,-20.7,-19.45,5,4765.54,68.55,47.188793,1144,4893.27,54.5,123.05,81.89155,-47.59,29.9517,1.1394,10115.11,752,0.648563,0.393697,0.054921,597755.1,-313285.0,-274355.0,10115.11,112.4,238.3,6.6,110.5,236.0,6.3,,,,0.0004,-0.935545,-0.659494,-0.194418,4791.18,4674.295714285714,116.8842857142863,4647.1465,144.03350000000046,4634.7796,156.40040000000045,4535.4662,255.71380000000045,4366.138199999999,425.0418000000009,4681.82101542143,4657.509813242927,4618.076377048478,4346.245268922465,24.311202178503663,14.671034962753978,9.640167215749685,64.11809663996375,100.0,97.03481784486556,-0.0,4647.1465,4788.396164334773,4505.896835665227,282.49932866954623,1.0098543089583187,65.40000000000055,50.46714285714292,1.727022574015256,4.27827389049344,19.743230906573903,14.342340162449634,2.0394172358332803,2.193743018924911,1,0,268.64140000000043,17.69,81.0,123.0,0.13908450704225353,-1.8023668639053256,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9630281690140845,1.8641040746857969,0.9630281690140845,1.8641040746857918,-643.0,-6.493363206601989
-7.45,-9.17,1.3154278,4080,4320,4625,210.25,105.25,6.2,0.175488,0.148152,0.123234,0.021238,0.33995,0.091137,-0.116268,-5.95,-5.45,5,4201.1,53.920002,43.503998,1315,4312.67,47.73,101.65,69.65453,-34.08,91.5966,0.9517,7108.26,603,0.6497,0.39968,0.058523,714963.25,-370975.0,-336880.0,7108.26,105.7,210.6,6.3,104.8,209.9,6.1,,,,0.0001,-0.767131,-0.526579,-0.169759,4188.12,4158.144285714286,29.975714285714275,4166.6005,21.51950000000033,4100.2684,87.85159999999996,3972.8588,215.26119999999992,3731.4511,456.66889999999967,4162.159228694101,4147.113000324564,4095.192137281077,3766.89469653621,15.046228369537856,17.686573698329283,-2.640345328791426,52.05044166433506,73.76150035385709,69.17905166312822,-26.23849964614291,4166.6005,4244.501523700922,4088.6994762990767,155.80204740184536,0.6381207779927138,8.94000000000051,35.74142857142858,0.3416501751376476,0.0332001347113457,14.518073296756292,12.795116619918288,0.5524831119708484,0.8790136230361462,1,0,368.8172999999997,18.74,87.0,143.0,0.07922535211267606,-2.4508875739644975,0.4498239436619718,-0.2514767932489648,0.4498239436619718,-0.25147679324896466,0.39524647887323944,-0.5213959594465075,0.39524647887323944,-0.5213959594465213,-676.3929582448695,-5.851567534193186
-7.45,1.32,2.2006633,5770,6150,6470,241.1,121.95,6.55,0.152141,0.12579,0.117746,0.160292,0.38355,0.059986,-0.020679,-3.75,-3.8,5,5850.94,58.549995,44.04656,2201,6073.36,73.87,132.42,98.90331,-24.45,186.6667,0.7363,7594.19,1448,0.649185,0.37982,0.050468,358829.22,-198890.0,-152345.0,7594.22,122.2,241.8,6.7,121.7,240.4,6.4,,,,0.0493,-1.464677,-0.868924,-0.252493,5815.25,5787.044285714285,28.20571428571475,5741.6425,73.60750000000007,5606.8988,208.3512000000001,5527.0684,288.1815999999999,5290.06445,525.1855500000001,5771.295325538955,5713.333713020239,5640.40272142171,5290.053006850621,57.96161251871581,53.142321007688665,4.819291511027146,60.15997202674937,72.78716525346194,90.92905508448732,-27.21283474653806,5741.6425,5848.163540347405,5635.121459652595,213.0420806948096,0.8455068583630925,44.60999999999967,32.68428571428571,1.1161420677231606,3.206633336705379,10.728206693920932,13.455588838660596,1.3820274334523714,1.3892607283611058,1,0,316.8343500000001,20.65,77.0,157.0,0.5123239436619719,0.031952662721893496,0.44014084507042256,-0.297948877531104,0.44014084507042256,-0.29794887753110383,0.7447183098591549,0.8094484777422313,0.7447183098591549,0.8094484777422248,96.07905813456976,1.116069053039282
-7.65,1.53,1.0670149,3015,3255,3650,220.3,103.55,6.1,0.299025,0.240934,0.208137,0.231288,2.104192,0.111063,-0.197075,-19.3,-19.6,5,3114.13,136.03,53.22896,1067,3246.9,48.56,184.59,94.676765,-41.12,32.9016,1.5011,17499.56,367,0.621113,0.391712,0.051247,928359.56,-476470.0,-434390.0,17499.56,104.2,221.0,6.3,102.9,219.6,5.9,,,,0.0013,-1.07662,-0.740131,-0.206567,3113.49,3106.5071428571428,6.9828571428570285,3076.0575,37.43249999999989,2935.7538,177.73619999999983,2938.615,174.875,3016.70395,96.7860499999997,3095.395511308482,3041.0001153013,2978.5096297975947,2966.024107033635,54.39539600718217,65.04802542133677,-10.652629414154603,57.12390283731372,48.36944721872417,43.209286841229165,-51.63055278127583,3076.0575,3245.639402569061,2906.4755974309383,339.1638051381233,0.610367024525968,11.25,41.99142857142855,-3.678392768199385,6.5191211588332205,27.75774596211201,28.217907720097774,0.4414680981038721,1.2967997231457382,0,1,-80.95015000000012,33.47,75.0,105.0,0.5264084507042254,0.08165680473372781,0.23151408450704225,-1.4625813022765914,0.23151408450704225,-1.4625813022765914,0.3670774647887324,-0.699498213688263,0.3670774647887324,-0.6994982136882649,74.00525424464799,0.933861547524731
-7.65,-2.19,1.1251928,4080,4315,4625,210.25,96.55,6.2,0.175488,0.145639,0.123234,0.087001,0.640603,0.08152,-0.153797,-23.35,-22.85,5,4201.1,64.76,46.147068,1125,4309.81,48.93,113.69,74.584526,-43.62,23.3405,1.2107,9844.69,603,0.6497,0.394872,0.058523,717699.7,-370975.0,-336880.0,9844.69,96.9,210.6,6.3,96.2,209.9,6.1,,,,0.0001,-0.767131,-0.545344,-0.169759,4188.12,4158.144285714286,29.975714285714275,4166.6005,21.51950000000033,4100.2684,87.85159999999996,3972.8588,215.26119999999992,3731.4511,456.66889999999967,4162.159228694101,4147.113000324564,4095.192137281077,3766.89469653621,15.046228369537856,17.686573698329283,-2.640345328791426,52.05044166433506,73.76150035385709,69.17905166312822,-26.23849964614291,4166.6005,4244.501523700922,4088.6994762990767,155.80204740184536,0.6381207779927138,8.94000000000051,35.74142857142858,0.3416501751376476,0.0332001347113457,14.518073296756292,12.795116619918288,0.5524831119708484,0.8790136230361462,1,0,368.8172999999997,18.74,87.0,128.0,0.27024647887323944,-0.7988165680473374,0.4498239436619718,-0.2514767932489648,0.4498239436619718,-0.25147679324896466,0.39524647887323944,-0.5213959594465075,0.39524647887323944,-0.5213959594465213,-161.53768577494702,-1.3974845038040433
-7.65,-0.0,0.91981995,5775,6070,6475,242.65,110.3,6.55,0.152776,0.128565,0.11694,0.213146,0.998691,0.090248,-0.333103,-28.6,-28.6,5,5854.37,143.26,53.437923,920,6040.19,52.58,195.84,101.47546,-60.18,24.4755,1.5276,18973.61,1447,0.647646,0.394177,0.05046,369053.62,-198235.0,-151845.0,18973.61,110.7,243.0,6.7,109.9,242.3,6.4,,,,0.0497,-1.467325,-1.025263,-0.250099,5859.86,5777.874285714285,81.9857142857145,5732.6085,127.2514999999994,5594.320599999999,265.53940000000057,5521.9861,337.8738999999996,5284.905,574.9549999999999,5763.303566546038,5705.180410061858,5633.2660978062695,5284.774645110426,58.12315648418007,51.93749812993188,6.185658354248197,64.9796997450666,100.0,95.8350672770148,-0.0,5732.6085,5843.40577362625,5621.81122637375,221.5945472525,1.074253751176469,44.81999999999971,30.25999999999996,2.8054632058175923,4.025861518032759,10.18136002070686,15.135598401659948,2.297015004705881,1.6776065299175953,1,0,309.41559999999936,19.69,78.0,109.0,0.4084507042253521,-0.2804733727810651,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9841549295774648,2.277370188211921,0.9841549295774648,2.277370188211914,-0.0,-0.0
-7.75,1.77,1.0770291,4410,4680,5025,252.55,110.8,7.85,0.209237,0.168113,0.136268,0.122453,1.861294,0.085677,-0.218209,-38.8,-39.5,5,4544.64,68.32,52.355408,1077,4674.25,59.18,127.5,86.86455,-56.74,15.8505,1.2338,11516.42,815,0.640079,0.394595,0.063435,641976.44,-333745.0,-296715.0,11516.42,111.4,257.2,8.7,110.2,247.9,7.0,,,,0.0019,-1.048244,-0.745983,-0.225512,4575.51,4504.405714285715,71.10428571428565,4361.729,213.78099999999995,4411.241,164.26900000000023,4546.1037,29.40630000000056,4478.8517,96.65830000000004,4449.831057620811,4411.768263500089,4434.683408329729,4398.502174857544,38.062794120722174,1.2592316710761997,36.80356244964597,77.76771750761378,100.0,100.0,-0.0,4361.729,4618.227924335424,4105.230075664576,512.9978486708478,0.9167288431206796,32.46000000000004,52.06714285714296,3.714021479443121,4.608191680288993,23.60246485304001,22.71607698176301,1.66691537248272,1.381631849452776,0,1,-67.61070000000018,19.62,81.0,109.0,0.5422535211267606,0.13846153846153847,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9102112676056338,1.2664964245036299,0.9102112676056338,1.2664964245036214,177.0,1.622610052323603
-7.75,6.57,1.3325944,5775,6100,6475,242.65,118.2,6.55,0.152776,0.126976,0.11694,0.181551,0.545489,0.088368,-0.189708,-12.8,-13.7,5,5854.37,110.740005,51.17759,1333,6050.01,60.51,171.25,101.79556,-37.63,54.6875,1.2848,14887.76,1447,0.647646,0.393237,0.05046,364967.75,-198235.0,-151845.0,14887.76,118.6,243.0,6.7,117.8,242.3,6.4,,,,0.0497,-1.467325,-0.953566,-0.250099,5859.86,5777.874285714285,81.9857142857145,5732.6085,127.2514999999994,5594.320599999999,265.53940000000057,5521.9861,337.8738999999996,5284.905,574.9549999999999,5763.303566546038,5705.180410061858,5633.2660978062695,5284.774645110426,58.12315648418007,51.93749812993188,6.185658354248197,64.9796997450666,100.0,95.8350672770148,-0.0,5732.6085,5843.40577362625,5621.81122637375,221.5945472525,1.074253751176469,44.81999999999971,30.25999999999996,2.8054632058175923,4.025861518032759,10.18136002070686,15.135598401659948,2.297015004705881,1.6776065299175953,1,0,309.41559999999936,19.69,78.0,130.0,0.7948943661971831,1.2745562130177515,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9841549295774648,2.277370188211921,0.9841549295774648,2.277370188211914,657.0,7.057847145229402
-7.95,7.16,1.759125,4065,4440,4900,316.05,152.75,7.6,0.278049,0.222773,0.182226,0.08497,0.566866,0.091956,-0.109738,-18.15,-19.55,5,4237.38,78.96999,56.507336,1759,4420.87,83.73,162.7,116.71706,-38.71,46.0055,0.8593,10587.68,803,0.64961,0.396347,0.051127,681722.7,-361895.0,-309240.0,10587.68,153.5,318.8,7.8,152.0,313.3,7.4,,,,0.0019,-1.274458,-0.809784,-0.235373,4259.51,4284.011428571428,-24.501428571427823,4343.5755,-84.0654999999997,4487.8462,-228.3361999999997,4564.4625,-304.9524999999994,4467.1196,-207.60959999999977,4299.750084422861,4365.23244026262,4438.769850429061,4396.291841953449,-65.4823558397593,-61.06431738099049,-4.418038458768805,42.58228594596587,41.15085248332124,30.26933531010636,-58.84914751667877,4343.5755,4524.898944818975,4162.252055181025,362.64688963795015,0.268189105154254,18.35999999999968,58.137857142857165,-1.0858585272172951,-7.143370996187196,24.82724535336798,20.911130036177408,-0.9272435793829816,-1.3241389072770775,1,0,20.72659999999996,30.23,82.0,141.0,0.8257042253521126,1.4142011834319528,0.19102112676056338,-1.806880858770246,0.19102112676056338,-1.8068808587702465,0.14348591549295775,-2.8953330532848844,0.14348591549295775,-2.8953330532848724,294.6401037805801,1.9202339929044585
-7.95,-6.67,1.1839201,4340,4590,4875,209.35,98.95,8.55,0.214434,0.179703,0.142971,-0.020097,0.581883,0.065573,-0.159349,-20.0,-18.75,5,4406.31,33.22,40.2214,1184,4583.17,50.92,84.14,65.45539,-43.66,26.75,0.8425,5689.62,827,0.582439,0.358195,0.068379,662399.6,-345065.0,-311645.0,5689.62,100.6,211.5,8.7,97.3,207.2,8.4,,,,0.0026,-1.109861,-0.758731,-0.248253,4446.6,4464.477142857143,-17.877142857142644,4504.3415,-57.74150000000009,4422.3206,24.27940000000035,4525.7379,-79.13789999999972,4494.79125,-48.191249999999854,4474.159601695864,4462.193594938037,4460.83485569247,4411.090902480863,11.966006757827016,28.56969323857444,-16.603686480747417,43.15283956592151,20.98654708520197,6.995515695067312,-79.01345291479804,4504.3415,4634.21806995032,4374.464930049681,259.7531399006384,0.277706248239819,49.14000000000033,38.3735714285714,-2.9683827845582065,2.036554723085925,16.438227122581697,21.686939421608624,-0.8891750070407258,0.2014055314324458,0,1,-72.4706500000002,21.81,78.0,107.0,0.1329225352112676,-1.8591715976331364,0.16549295774647887,-2.7686416529489137,0.16549295774647887,-2.7686416529489137,0.14964788732394366,-2.8342593452002673,0.14964788732394366,-2.8342593452002625,-139.98026905829713,-1.8523006757595926
-8.05,9.68,1.4248897,3940,4240,4575,226.45,115.45,5.85,0.200603,0.167511,0.143694,0.069992,0.404578,0.100102,-0.152291,-1.4,-1.55,5,4023.86,83.34,47.730194,1425,4196.08,54.27,137.61,86.41814,-31.48,453.5714,1.0829,10389.79,1035,0.6468,0.398839,0.050776,735659.8,-383355.0,-341915.0,10389.79,115.9,226.8,6.0,115.0,226.1,5.7,,,,0.0463,-1.143085,-0.74497,-0.194563,3997.35,4096.91,-99.55999999999996,4092.336,-94.98600000000032,3978.7798,18.57019999999966,3904.2066,93.14339999999947,3941.5621,55.78789999999981,4086.160168137261,4058.1814728406566,4011.5365237471215,4008.823096838251,27.9786952966042,43.59288322284993,-15.614187926245728,42.46653483419527,0.0,15.762578088507356,-100.0,4092.336,4196.509984104416,3988.162015895585,208.3479682088309,0.0440992258451296,81.75,37.56571428571419,-2.061981962557982,-0.5589802528471488,16.646965515852536,17.606543079363636,-1.8236030966194776,0.1631621472354922,1,0,37.21770000000015,22.88,87.0,150.0,0.897887323943662,2.0106508875739646,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.0528169014084507,-4.333369631131507,0.0528169014084507,-4.333369631131486,0.0,0.4268805061808545
-8.05,-0.84,1.0249724,3940,4220,4575,226.45,107.15,5.85,0.200603,0.168306,0.143694,0.07556,0.607355,0.095675,-0.243146,-18.0,-17.85,5,4023.86,102.96001,49.729145,1025,4190.74,49.28,152.24,86.616325,-48.47,35.2778,1.3681,13784.6,1035,0.6468,0.396625,0.050776,739054.6,-383355.0,-341915.0,13784.6,107.5,226.8,6.0,106.8,226.1,5.7,,,,0.0463,-1.143085,-0.790397,-0.194563,3997.35,4096.91,-99.55999999999996,4092.336,-94.98600000000032,3978.7798,18.57019999999966,3904.2066,93.14339999999947,3941.5621,55.78789999999981,4086.160168137261,4058.1814728406566,4011.5365237471215,4008.823096838251,27.9786952966042,43.59288322284993,-15.614187926245728,42.46653483419527,0.0,15.762578088507356,-100.0,4092.336,4196.509984104416,3988.162015895585,208.3479682088309,0.0440992258451296,81.75,37.56571428571419,-2.061981962557982,-0.5589802528471488,16.646965515852536,17.606543079363636,-1.8236030966194776,0.1631621472354922,1,0,37.21770000000015,22.88,87.0,129.0,0.3274647887323944,-0.47928994082840237,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.0528169014084507,-4.333369631131507,0.0528169014084507,-4.333369631131486,-0.0,-0.03704334970990886
-8.15,-1.82,0.85835314,3720,4025,4480,264.9,121.9,6.8,0.255754,0.21636,0.184711,0.069618,0.776748,0.094749,-0.331691,-27.9,-27.4,5,3854.65,144.33,53.71875,858,4011.62,53.69,198.02,103.1101,-69.61,27.2401,1.4993,18869.52,880,0.649683,0.39726,0.050088,771699.5,-401510.0,-351320.0,18869.52,122.4,265.5,6.9,121.4,264.3,6.7,,,,0.0158,-1.159125,-0.856357,-0.221898,3854.44,3849.0885714285714,5.351428571428642,3811.692,42.74800000000005,3966.0624,-111.62239999999974,4179.6156,-325.17560000000003,4376.85505,-522.4150500000001,3853.213111093389,3887.110950091831,3979.008460157087,4225.9574971077145,-33.89783899844133,-53.03994955126648,19.14211055282515,66.67657164082087,62.26700915497596,84.44481225364005,-37.732990845024034,3811.692,3957.574160894865,3665.809839105135,291.7643217897303,0.6465155154604812,44.92999999999984,38.46071428571434,0.9322202553655012,-4.066145487218158,28.601264721826343,29.80092397804376,0.5860620618419257,-0.7029116747005624,0,1,-410.7926500000003,26.16,81.0,112.0,0.2834507042253521,-0.7112426035502959,0.34507042253521125,-0.7997203734690261,0.34507042253521125,-0.7997203734690258,0.3996478873239437,-0.46752498777528684,0.3996478873239437,-0.4675249877752888,-113.32595666205624,-1.176658238138076
-8.35,7.07,1.3411365,4125,4360,4625,189.35,95.15,5.55,0.161472,0.140594,0.115528,-0.034759,0.204943,0.066476,-0.107784,-4.6,-4.95,5,4232.68,27.499996,35.855354,1341,4352.97,46.09,73.59,58.238842,-33.8,108.6957,0.5806,3474.1,613,0.645598,0.384505,0.056935,708984.1,-368565.0,-336945.0,3474.1,96.7,189.8,5.7,93.6,188.9,5.4,,,,0.0001,-0.731195,-0.499814,-0.160649,4219.54,4215.171428571429,4.368571428571158,4178.179999999999,41.36000000000058,4155.194,64.34599999999955,4016.2658,203.2742000000003,3773.23655,446.30345000000034,4205.328376632454,4182.440127788776,4133.662874150299,3809.1577774987336,22.888248843677506,21.149760789493616,1.738488054183886,78.05998378816501,86.02891501148477,93.59734303984996,-13.97108498851522,4178.179999999999,4267.477104803475,4088.882895196524,178.5942096069516,0.7315864556360759,7.710000000000036,13.217857142857351,0.3667830604264406,1.6239935839850173,12.731412564829084,11.562063902960327,0.9263458225443096,1.0518398265705728,1,0,381.9574500000008,17.9,83.0,142.0,0.8221830985915493,1.3928994082840238,0.5572183098591549,0.33363230080093287,0.5572183098591549,0.33363230080093337,0.5325704225352113,0.07839490856929474,0.5325704225352113,0.07839490856929865,608.2244291311973,5.172316241347057
-8.45,6.6,1.0054682,5780,6090,6500,253.75,112.15,6.65,0.150902,0.124011,0.112377,0.28618,1.608745,0.086968,-0.284789,-36.1,-38.65,5,5857.8,140.29,56.390892,1005,6056.87,59.69,199.98,109.25569,-59.56,19.9446,1.4898,19342.76,1452,0.647131,0.39216,0.05022,365302.75,-196625.0,-149335.0,19342.76,112.7,259.7,6.8,111.6,247.8,6.5,,,,0.0492,-1.392913,-0.953266,-0.228831,5853.97,5841.822857142856,12.14714285714399,5774.122,79.84799999999996,5652.891,201.07900000000063,5549.639,304.33100000000013,5312.54675,541.4232499999998,5810.536645118023,5749.863861968742,5671.535612088184,5312.037428700232,60.6727831492808,57.393946266609234,3.2788368826715697,67.65285037073053,93.65333333333332,94.1470768688532,-6.346666666666688,5774.122,5888.939811491239,5659.304188508761,229.6356229824778,0.8477160858709308,10.710000000000036,29.38214285714295,1.2790568923398504,2.3675457893393173,9.09405893072571,12.298135236348315,1.3908643434837191,1.591643672897668,1,0,340.3442499999992,18.38,88.0,123.0,0.7975352112676056,1.2816568047337278,0.6672535211267606,0.697288101265817,0.6672535211267606,0.6972881012658164,0.7517605633802817,0.8236256015590281,0.7517605633802817,0.8236256015590123,618.1119999999999,5.594926166748143
-8.65,8.73,0.6561829,6170,6470,6900,268.45,119.2,9.15,0.157338,0.13523,0.116589,0.085228,3.424296,0.088598,-0.45552,-39.2,-42.95,5,6252.43,148.38,53.4533,656,6454.1,48.67,197.05,97.9307,-97.31,18.6224,1.5914,19551.05,1627,0.635624,0.392842,0.061463,284791.06,-156155.0,-109085.0,19551.05,119.5,268.7,9.3,118.9,268.2,9.0,,,,0.0437,-1.492713,-1.122167,-0.296101,6229.99,6207.687142857144,22.302857142855828,6085.869499999999,144.1205000000009,5904.6332,325.3567999999996,5781.512,448.47800000000007,5845.754449999999,384.23555000000033,6156.353184663619,6059.647203975953,5947.901300284407,5757.656463285022,96.70598068766594,86.07484875555043,10.631131932115508,75.4952340648491,84.1513916086161,94.7171305362054,-15.848608391383904,6085.869499999999,6286.535054117519,5885.203945882478,401.331108235041,0.8591062268604311,49.36999999999989,35.44499999999977,2.262583816879101,4.894524429687721,10.44237931517616,13.316462202250056,1.4364249074417272,1.584678782595384,1,0,58.87875000000077,17.8,85.0,102.0,0.8758802816901409,1.7857988165680474,0.539612676056338,0.24408156431980257,0.539612676056338,0.24408156431980266,0.7913732394366197,0.8967187703367964,0.7913732394366197,0.8967187703367914,734.6416487432185,7.499997360491564
